customer_id,date,amount,product,purchase_freq_hint
TW-115892,2017-11-01,30.52,AddOn,0.251
TW-115893,2017-11-01,21.31,Core,0.118
TW-115894,2017-10-31,20.22,Core,0.836
TW-115895,2017-11-01,34.73,Premium,0.649
TW-115896,2017-11-01,33.5,Plus,0.727
TW-115896,2017-11-01,29.0,Premium,0.494
TW-115897,2017-10-31,45.19,Core,0.298
TW-115897,2017-10-31,29.48,Core,0.85
TW-115897,2017-11-01,42.03,Plus,0.864
TW-115897,2017-11-01,44.29,Core,0.342
TW-115898,2017-10-31,36.54,Premium,0.33
TW-115898,2017-11-01,33.57,Core,0.577
TW-115898,2017-10-31,34.88,Plus,0.642
TW-115898,2017-11-01,22.82,Plus,0.691
TW-115898,2017-11-01,36.38,Premium,0.474
TW-115899,2017-10-31,20.52,Plus,0.261
TW-115900,2017-11-19,37.88,AddOn,0.838
TW-115900,2017-11-18,32.99,Core,0.499
TW-115900,2017-11-21,31.84,Core,0.932
TW-115901,2017-11-01,32.57,Plus,0.622
TW-115901,2017-11-01,21.25,Premium,0.54
TW-115901,2017-11-01,42.31,Plus,0.519
TW-115901,2017-11-01,43.31,Plus,0.478
TW-115903,2017-10-31,22.32,Core,0.051
TW-115903,2017-10-31,27.11,Plus,0.747
TW-115903,2017-11-01,18.21,Core,0.197
TW-115904,2017-10-31,23.62,AddOn,0.645
TW-115904,2017-10-31,35.37,Plus,0.442
TW-115904,2017-10-31,25.19,AddOn,0.911
TW-115904,2017-11-01,38.21,Premium,0.857
TW-115905,2017-11-01,22.48,Premium,0.288
TW-115905,2017-10-31,23.34,Premium,0.994
TW-115906,2017-10-31,30.87,AddOn,0.657
TW-115906,2017-11-01,40.42,AddOn,0.244
TW-115906,2017-10-31,38.07,Premium,0.338
TW-115907,2017-10-31,39.43,Plus,0.911
TW-115907,2017-11-01,35.26,AddOn,0.355
TW-115907,2017-10-31,29.67,Core,0.53
TW-115907,2017-11-01,31.66,Plus,0.762
TW-115908,2017-11-01,24.85,Plus,0.171
TW-115908,2017-10-31,36.42,Core,0.474
TW-115909,2017-10-31,34.39,AddOn,0.07
TW-115910,2017-11-01,23.86,Plus,0.673
TW-115910,2017-11-01,21.08,Plus,0.102
TW-115910,2017-11-01,20.01,Premium,0.856
TW-115910,2017-10-31,34.5,Core,0.472
TW-115911,2017-10-29,65.55,Plus,0.898
TW-115911,2017-11-18,60.9,Premium,0.909
TW-115911,2017-10-14,102.06,Premium,0.243
TW-115911,2017-10-12,110.51,Core,0.619
TW-115911,2017-11-14,132.92,AddOn,0.335
TW-115911,2017-11-01,96.54,AddOn,0.263
TW-115911,2017-10-24,63.57,Core,0.726
TW-115911,2017-10-24,61.47,Plus,0.662
TW-115911,2017-10-29,106.72,Premium,0.82
TW-115911,2017-11-17,114.46,Core,0.501
TW-115911,2017-10-09,106.18,Premium,0.09
TW-115911,2017-10-17,77.15,Premium,0.443
TW-115911,2017-10-29,73.56,Core,0.929
TW-115911,2017-11-19,75.45,Premium,0.067
TW-115911,2017-11-25,130.76,Premium,0.061
TW-115911,2017-11-27,118.39,Premium,0.911
TW-115911,2017-11-28,134.26,Core,0.124
TW-115912,2017-10-31,32.92,AddOn,0.634
TW-115912,2017-10-31,31.93,Plus,0.196
TW-115912,2017-11-01,20.24,Premium,0.743
TW-115913,2017-11-12,62.88,Premium,0.347
TW-115913,2017-10-01,87.72,Core,0.401
TW-115913,2017-10-29,48.01,Plus,0.491
TW-115913,2017-08-27,86.38,Premium,0.254
TW-115913,2017-10-29,82.23,Premium,0.859
TW-115913,2017-09-15,51.35,Premium,0.93
TW-115913,2017-10-15,52.16,Core,0.988
TW-115913,2017-10-24,46.8,Plus,0.69
TW-115914,2017-11-01,19.08,Plus,0.502
TW-115915,2017-11-01,23.84,Premium,0.853
TW-115915,2017-10-31,29.07,Plus,0.474
TW-115915,2017-11-01,38.7,Plus,0.16
TW-115915,2017-11-01,37.19,Premium,0.185
TW-115916,2017-10-31,32.79,Core,0.095
TW-115916,2017-11-01,20.6,Plus,0.469
TW-115917,2017-10-31,30.75,Plus,0.08
TW-115917,2017-10-31,32.93,Plus,0.669
TW-115917,2017-10-31,21.04,Plus,0.286
TW-115918,2017-10-31,27.75,Plus,0.82
TW-115919,2017-10-31,30.96,Core,0.071
TW-115920,2017-11-01,26.59,Premium,0.45
TW-115920,2017-11-01,36.89,Core,0.945
TW-115920,2017-10-31,32.62,Core,0.776
TW-115921,2017-10-31,37.0,Premium,0.933
TW-115921,2017-11-01,41.55,Premium,0.473
TW-115921,2017-10-31,31.35,Premium,0.369
TW-115921,2017-10-31,41.71,Core,0.48
TW-115922,2017-10-31,26.1,AddOn,0.506
TW-115923,2017-11-01,34.41,Core,0.099
TW-115923,2017-10-31,47.26,AddOn,0.529
TW-115924,2017-10-31,28.44,Core,0.934
TW-115924,2017-11-01,41.32,Premium,0.296
TW-115925,2017-11-01,36.62,Core,0.316
TW-115925,2017-10-31,36.53,AddOn,0.554
TW-115925,2017-10-31,39.23,Core,0.336
TW-115925,2017-10-31,18.18,Plus,0.24
TW-115926,2017-11-01,21.53,Premium,0.691
TW-115926,2017-10-31,25.4,Plus,0.381
TW-115928,2017-11-01,27.87,Premium,0.86
TW-115928,2017-10-31,30.22,Plus,0.905
TW-115929,2017-10-31,21.48,Plus,0.52
TW-115929,2017-11-01,26.67,Core,0.76
TW-115930,2017-11-21,37.46,AddOn,0.626
TW-115930,2017-11-22,35.19,Plus,0.993
TW-115932,2017-10-31,21.12,Plus,0.543
TW-115932,2017-11-01,21.45,Premium,0.632
TW-115932,2017-10-31,38.14,Core,0.301
TW-115933,2017-10-27,24.41,AddOn,0.31
TW-115933,2017-10-28,22.35,Plus,0.233
TW-115933,2017-10-28,31.79,Plus,0.372
TW-115934,2017-10-31,19.49,Plus,0.074
TW-115934,2017-10-31,34.33,Core,0.991
TW-115935,2017-11-01,28.71,AddOn,0.349
TW-115935,2017-11-01,34.72,Core,0.852
TW-115936,2017-11-21,27.16,AddOn,0.779
TW-115936,2017-11-22,24.36,AddOn,0.933
TW-115936,2017-11-21,39.62,Core,0.782
TW-115936,2017-11-21,32.1,Core,0.082
TW-115937,2017-11-15,39.27,AddOn,0.864
TW-115937,2017-11-12,21.9,AddOn,0.443
TW-115937,2017-11-06,20.52,Premium,0.302
TW-115937,2017-11-09,29.2,AddOn,0.885
TW-115938,2017-11-22,50.08,Plus,0.455
TW-115938,2017-11-27,38.41,Plus,0.447
TW-115938,2017-11-24,38.42,Plus,0.194
TW-115938,2017-11-27,40.3,Plus,0.443
TW-115939,2017-11-05,25.83,Premium,0.795
TW-115939,2017-11-06,43.45,Premium,0.185
TW-115939,2017-11-05,32.52,Premium,0.827
TW-115940,2017-11-07,27.32,Premium,0.933
TW-115940,2017-11-22,35.14,Core,0.735
TW-115941,2017-10-30,30.8,Core,0.114
TW-115941,2017-10-31,28.89,Plus,0.68
TW-115942,2017-11-01,44.86,Core,0.9
TW-115942,2017-10-31,28.88,Core,0.608
TW-115942,2017-11-01,31.99,Premium,0.198
TW-115943,2017-11-09,39.74,AddOn,0.879
TW-115943,2017-11-09,28.23,AddOn,0.133
TW-115943,2017-11-10,20.03,Premium,0.95
TW-115944,2017-10-28,25.4,Plus,0.48
TW-115944,2017-10-29,21.72,Plus,0.903
TW-115944,2017-10-29,33.19,Plus,0.114
TW-115944,2017-10-29,32.04,Core,0.372
TW-115945,2017-11-01,20.69,AddOn,0.761
TW-115945,2017-11-01,39.09,Plus,0.354
TW-115945,2017-10-31,27.14,AddOn,0.332
TW-115947,2017-10-29,27.16,Core,0.292
TW-115947,2017-10-28,23.11,Plus,0.299
TW-115947,2017-10-26,27.61,Premium,0.378
TW-115949,2017-11-01,36.63,Core,0.608
TW-115949,2017-10-31,41.21,Plus,0.914
TW-115949,2017-11-01,37.15,Plus,0.458
TW-115950,2017-11-08,46.15,Premium,0.485
TW-115950,2017-10-31,35.09,Core,0.17
TW-115951,2017-11-01,28.79,Core,0.876
TW-115951,2017-11-01,31.49,AddOn,0.767
TW-115951,2017-11-01,36.24,Premium,0.085
TW-115952,2017-10-31,22.3,Premium,0.867
TW-115952,2017-11-01,26.84,Premium,0.229
TW-115952,2017-11-01,33.16,Plus,0.244
TW-115952,2017-11-01,37.26,Core,0.776
TW-115953,2017-10-31,24.0,Core,0.723
TW-115954,2017-11-01,24.34,Premium,0.334
TW-115954,2017-11-01,33.71,Core,0.091
TW-115954,2017-11-01,33.73,Core,0.951
TW-115954,2017-10-31,27.99,AddOn,0.512
TW-115955,2017-10-23,28.91,AddOn,0.46
TW-115955,2017-10-27,36.04,Premium,0.995
TW-115955,2017-11-15,22.51,Plus,0.222
TW-115955,2017-10-20,29.63,Core,0.216
TW-115955,2017-10-15,40.36,AddOn,0.923
TW-115956,2017-11-01,23.28,Core,0.433
TW-115956,2017-11-01,28.62,Core,0.987
TW-115956,2017-10-31,26.86,Core,0.595
TW-115957,2017-10-30,30.41,Core,0.835
TW-115957,2017-10-30,20.57,Premium,0.705
TW-115958,2017-10-31,25.72,AddOn,0.589
TW-115958,2017-11-01,21.28,Core,0.116
TW-115959,2017-11-01,23.9,Core,0.113
TW-115959,2017-11-01,36.69,Premium,0.134
TW-115959,2017-11-01,18.02,AddOn,0.861
TW-115960,2017-11-01,31.38,Core,0.455
TW-115961,2017-11-01,29.98,Core,0.99
TW-115961,2017-11-01,22.01,Premium,0.099
TW-115962,2017-10-31,37.22,Plus,0.682
TW-115962,2017-11-01,23.35,Premium,0.448
TW-115962,2017-10-31,29.1,Plus,0.489
TW-115962,2017-10-31,24.29,Plus,0.288
TW-115963,2017-10-31,20.83,AddOn,0.622
TW-115963,2017-11-01,20.47,Plus,0.855
TW-115963,2017-11-01,22.78,Plus,0.058
TW-115963,2017-10-31,18.54,Plus,0.988
TW-115964,2017-10-31,34.14,Core,0.118
TW-115964,2017-11-01,34.32,Premium,0.391
TW-115964,2017-11-01,30.74,Core,0.992
TW-115964,2017-11-01,21.71,Plus,0.168
TW-115965,2017-11-01,30.77,Core,0.765
TW-115965,2017-11-01,37.36,Plus,0.285
TW-115966,2017-11-01,24.11,Premium,0.363
TW-115966,2017-11-01,32.67,AddOn,0.976
TW-115966,2017-10-31,29.45,Plus,0.513
TW-115966,2017-10-31,22.76,Core,0.551
TW-115967,2017-10-31,38.22,AddOn,0.238
TW-115968,2017-11-01,19.65,AddOn,0.905
TW-115969,2017-11-01,20.09,Core,0.65
TW-115969,2017-11-01,36.29,Core,0.732
TW-115969,2017-11-01,32.27,Plus,0.712
TW-115969,2017-10-31,40.99,Core,0.681
TW-115970,2017-10-31,34.32,Plus,0.998
TW-115970,2017-10-31,22.0,Core,0.562
TW-115970,2017-10-31,30.21,Plus,0.097
TW-115971,2017-10-31,30.47,AddOn,0.674
TW-115971,2017-11-01,33.52,Core,0.801
TW-115972,2017-11-01,29.45,Premium,0.626
TW-115972,2017-11-01,23.57,Core,0.551
TW-115972,2017-11-01,32.61,AddOn,0.136
TW-115973,2017-11-01,22.43,Core,0.836
TW-115973,2017-11-01,30.7,AddOn,0.372
TW-115974,2017-11-01,36.73,Plus,0.737
TW-115974,2017-10-31,25.69,Premium,0.098
TW-115974,2017-11-01,21.79,Core,0.405
TW-115975,2017-11-01,28.73,AddOn,0.15
TW-115975,2017-10-31,25.02,Core,0.414
TW-115975,2017-11-01,34.69,AddOn,0.155
TW-115975,2017-11-01,31.04,AddOn,0.432
TW-115976,2017-10-31,38.04,Core,0.889
TW-115976,2017-11-01,29.78,Premium,0.251
TW-115976,2017-11-01,28.59,AddOn,0.082
TW-115976,2017-11-01,38.65,Premium,0.838
TW-115977,2017-10-31,20.79,Premium,0.94
TW-115977,2017-11-02,32.66,AddOn,0.489
TW-115977,2017-11-01,29.87,AddOn,0.142
TW-115977,2017-10-31,25.24,Plus,0.189
TW-115978,2017-10-31,31.38,Core,0.254
TW-115978,2017-10-31,31.73,Core,0.4
TW-115978,2017-11-01,39.94,Premium,0.193
TW-115978,2017-11-01,39.71,AddOn,0.838
TW-115979,2017-11-01,31.29,Premium,0.706
TW-115979,2017-11-01,17.86,Core,0.606
TW-115980,2017-10-31,27.35,AddOn,0.062
TW-115980,2017-11-01,30.41,Premium,0.465
TW-115980,2017-11-01,24.36,Plus,0.551
TW-115980,2017-11-01,41.29,Plus,0.214
TW-115981,2017-10-31,24.03,Premium,0.524
TW-115981,2017-11-01,31.82,AddOn,0.321
TW-115981,2017-11-01,32.91,AddOn,0.299
TW-115982,2017-10-31,19.21,Plus,0.637
TW-115983,2017-11-01,34.11,Core,0.624
TW-115983,2017-11-01,26.31,Plus,0.145
TW-115983,2017-10-31,32.07,Core,0.065
TW-115984,2017-11-01,34.21,Premium,0.835
TW-115984,2017-10-31,31.29,Premium,0.712
TW-115984,2017-11-01,20.21,AddOn,0.93
TW-115984,2017-10-31,36.1,Core,0.123
TW-115985,2017-10-31,17.58,Premium,0.368
TW-115985,2017-10-31,21.19,Core,0.432
TW-115985,2017-10-31,34.58,Premium,0.67
TW-115986,2017-11-01,25.43,Core,0.918
TW-115986,2017-10-31,28.05,Core,0.945
TW-115986,2017-11-01,28.15,AddOn,0.684
TW-115986,2017-11-01,36.2,Plus,0.08
TW-115987,2017-10-31,31.16,AddOn,0.683
TW-115988,2017-10-31,41.44,Plus,0.828
TW-115988,2017-11-01,38.62,Plus,0.308
TW-115989,2017-10-31,21.89,Plus,0.832
TW-115990,2017-11-28,57.98,AddOn,0.962
TW-115990,2017-11-11,59.87,Core,0.593
TW-115990,2017-11-05,46.92,Plus,0.375
TW-115990,2017-11-02,35.8,Plus,0.128
TW-115990,2017-11-18,58.34,Plus,0.649
TW-115990,2017-11-21,42.33,Premium,0.491
TW-115990,2017-11-19,56.08,Core,0.238
TW-115991,2017-11-01,34.41,AddOn,0.87
TW-115991,2017-11-01,23.97,AddOn,0.743
TW-115991,2017-11-01,35.27,Core,0.854
TW-115992,2017-10-31,26.84,AddOn,0.823
TW-115992,2017-10-31,27.57,Premium,0.931
TW-115992,2017-10-31,30.08,Plus,0.151
TW-115993,2017-10-31,38.25,Premium,0.424
TW-115993,2017-11-05,24.27,Core,0.816
TW-115993,2017-11-07,39.53,Premium,0.596
TW-115993,2017-10-26,29.47,Plus,0.475
TW-115994,2017-10-31,27.99,Plus,0.603
TW-115994,2017-10-31,28.0,Premium,0.827
TW-115994,2017-11-01,25.09,Premium,0.811
TW-115995,2017-11-01,20.91,Core,0.321
TW-115995,2017-11-01,33.94,Plus,0.688
TW-115995,2017-10-31,23.17,Plus,0.951
TW-115997,2017-10-31,36.98,Plus,0.988
TW-115997,2017-10-31,21.18,AddOn,0.829
TW-115997,2017-11-01,26.24,Core,0.877
TW-115998,2017-11-01,29.35,Core,0.822
TW-115998,2017-10-31,33.28,Core,0.898
TW-115998,2017-10-31,22.61,Plus,0.661
TW-115998,2017-10-31,39.13,Core,0.287
TW-115999,2017-11-01,40.79,Core,0.265
TW-115999,2017-10-31,44.02,Premium,0.062
TW-116000,2017-11-01,30.53,AddOn,0.388
TW-116000,2017-11-01,28.13,Plus,0.754
TW-116001,2017-11-01,20.53,AddOn,0.424
TW-116002,2017-11-01,19.54,Premium,0.577
TW-116002,2017-10-31,27.75,Premium,0.487
TW-116002,2017-10-31,23.97,Core,0.721
TW-116002,2017-11-01,33.73,AddOn,0.852
TW-116003,2017-11-01,34.51,Core,0.393
TW-116004,2017-11-01,22.08,AddOn,0.522
TW-116004,2017-10-31,18.22,AddOn,0.738
TW-116005,2017-11-01,19.29,AddOn,0.888
TW-116006,2017-11-02,41.02,Premium,0.69
TW-116006,2017-11-02,32.48,Plus,0.923
TW-116006,2017-11-01,21.96,Premium,0.119
TW-116007,2017-11-01,28.95,AddOn,0.692
TW-116007,2017-10-31,41.79,AddOn,0.204
TW-116008,2017-11-01,39.35,Core,0.766
TW-116008,2017-10-31,26.82,Premium,0.538
TW-116009,2017-11-03,25.14,Plus,0.161
TW-116009,2017-11-25,38.86,Core,0.384
TW-116009,2017-11-10,40.34,Core,0.703
TW-116009,2017-11-22,46.97,Premium,0.416
TW-116010,2017-11-01,19.16,Plus,0.989
TW-116010,2017-11-01,36.34,Core,0.645
TW-116010,2017-11-01,25.35,Premium,0.782
TW-116011,2017-10-31,28.45,AddOn,0.108
TW-116011,2017-10-31,20.14,Premium,0.283
TW-116011,2017-11-01,33.76,Plus,0.225
TW-116012,2017-10-31,18.49,Core,0.709
TW-116012,2017-11-01,18.38,Plus,0.581
TW-116012,2017-10-31,23.78,AddOn,0.463
TW-116012,2017-11-01,38.04,AddOn,0.695
TW-116013,2017-11-01,38.77,Core,0.982
TW-116013,2017-11-01,27.85,Premium,0.259
TW-116014,2017-11-01,35.8,Core,0.479
TW-116014,2017-10-31,29.37,Core,0.7
TW-116014,2017-11-01,33.61,AddOn,0.307
TW-116014,2017-11-01,27.22,Premium,0.798
TW-116015,2017-10-31,27.25,Plus,0.283
TW-116016,2017-11-27,30.57,AddOn,0.111
TW-116016,2017-11-27,34.57,Premium,0.411
TW-116016,2017-11-27,27.09,Plus,0.355
TW-116016,2017-11-28,34.36,Plus,0.678
TW-116017,2017-11-01,34.14,Plus,0.485
TW-116017,2017-11-01,29.18,Plus,0.352
TW-116017,2017-11-01,26.72,Core,0.168
TW-116017,2017-11-01,29.89,Plus,0.934
TW-116018,2017-10-31,36.64,AddOn,0.069
TW-116018,2017-10-31,26.96,AddOn,0.256
TW-116019,2017-10-31,32.41,Plus,0.553
TW-116019,2017-11-01,25.87,Core,0.139
TW-116020,2017-11-01,26.22,Plus,0.261
TW-116020,2017-11-01,19.05,Plus,0.153
TW-116021,2017-11-15,23.1,Core,0.982
TW-116021,2017-11-12,34.59,Premium,0.987
TW-116021,2017-11-16,43.62,Core,0.244
TW-116021,2017-11-19,29.88,Premium,0.415
TW-116021,2017-11-09,23.17,AddOn,0.997
TW-116022,2017-10-31,31.93,Plus,0.105
TW-116022,2017-11-01,38.03,Plus,0.719
TW-116023,2017-11-01,31.03,Core,0.69
TW-116023,2017-10-31,22.13,Plus,0.282
TW-116023,2017-10-31,19.29,AddOn,0.723
TW-116024,2017-11-01,17.66,AddOn,0.69
TW-116024,2017-10-31,18.83,Core,0.7
TW-116024,2017-11-01,30.58,Plus,0.712
TW-116024,2017-10-31,30.72,Premium,0.585
TW-116025,2017-11-02,56.13,AddOn,0.498
TW-116025,2017-11-02,33.68,Plus,0.282
TW-116025,2017-11-01,68.48,Core,0.261
TW-116025,2017-10-31,36.88,AddOn,0.319
TW-116025,2017-11-02,42.9,Plus,0.808
TW-116026,2017-11-01,41.16,AddOn,0.788
TW-116026,2017-10-31,23.14,Plus,0.542
TW-116027,2017-10-31,22.17,Plus,0.061
TW-116027,2017-10-31,39.98,Core,0.807
TW-116027,2017-11-01,20.85,AddOn,0.613
TW-116027,2017-10-31,31.25,Plus,0.354
TW-116028,2017-10-25,30.26,AddOn,0.496
TW-116028,2017-10-25,31.98,Plus,0.934
TW-116028,2017-10-25,28.75,Plus,0.671
TW-116028,2017-10-26,33.29,Core,0.881
TW-116029,2017-10-25,23.68,Premium,0.145
TW-116029,2017-10-26,18.97,Premium,0.279
TW-116029,2017-10-25,29.71,Core,0.202
TW-116030,2017-10-25,35.09,AddOn,0.344
TW-116031,2017-10-31,31.72,Premium,0.499
TW-116031,2017-10-31,23.42,Premium,0.98
TW-116031,2017-10-31,37.98,Core,0.614
TW-116031,2017-10-30,36.02,Core,0.13
TW-116032,2017-11-01,30.62,Premium,0.126
TW-116032,2017-10-31,34.2,Plus,0.895
TW-116033,2017-10-31,34.9,AddOn,0.315
TW-116033,2017-11-01,40.78,Premium,0.137
TW-116034,2017-10-31,22.71,Plus,0.755
TW-116034,2017-10-31,28.05,Core,0.348
TW-116034,2017-11-01,20.64,Plus,0.867
TW-116035,2017-10-30,27.37,Premium,0.8
TW-116035,2017-10-30,24.45,Core,0.269
TW-116036,2017-11-01,33.21,Premium,0.055
TW-116037,2017-10-28,38.8,Core,0.411
TW-116037,2017-10-28,42.33,AddOn,0.475
TW-116037,2017-10-28,48.08,Premium,0.488
TW-116037,2017-10-28,46.53,Premium,0.286
TW-116038,2017-11-01,20.77,AddOn,0.794
TW-116039,2017-11-01,28.52,Premium,0.636
TW-116039,2017-10-31,22.29,Core,0.306
TW-116039,2017-10-31,27.33,Premium,0.282
TW-116040,2017-11-01,27.27,Core,0.439
TW-116041,2017-11-01,33.78,Core,0.476
TW-116041,2017-10-31,38.95,Core,0.825
TW-116042,2017-11-01,36.84,Core,0.371
TW-116042,2017-11-01,31.09,Core,0.304
TW-116042,2017-11-01,22.43,Core,0.676
TW-116043,2017-11-01,34.43,AddOn,0.35
TW-116044,2017-11-02,27.59,Premium,0.923
TW-116044,2017-11-03,36.96,Core,0.858
TW-116044,2017-11-03,38.96,Core,0.095
TW-116044,2017-11-02,19.35,Plus,0.295
TW-116045,2017-10-31,38.71,Core,0.236
TW-116045,2017-10-31,34.43,AddOn,0.659
TW-116046,2017-11-01,24.87,Premium,0.227
TW-116047,2017-10-31,24.21,AddOn,0.292
TW-116047,2017-10-31,32.1,Premium,0.479
TW-116047,2017-10-31,21.04,Premium,0.69
TW-116048,2017-10-31,23.56,Premium,0.366
TW-116048,2017-10-31,24.86,AddOn,0.231
TW-116048,2017-10-31,21.79,Plus,0.172
TW-116048,2017-11-01,32.82,Premium,0.455
TW-116049,2017-10-31,19.68,AddOn,0.091
TW-116049,2017-10-31,34.43,Premium,0.851
TW-116049,2017-11-01,34.78,Core,0.408
TW-116049,2017-10-31,21.34,Plus,0.996
TW-116050,2017-10-31,42.0,Plus,0.748
TW-116050,2017-11-01,38.99,Core,0.225
TW-116052,2017-10-31,32.56,Core,0.386
TW-116052,2017-11-01,22.86,Core,0.365
TW-116052,2017-10-31,19.82,Core,0.92
TW-116052,2017-10-31,41.58,Plus,0.966
TW-116053,2017-10-31,33.4,Core,0.706
TW-116053,2017-11-01,19.63,Core,0.123
TW-116053,2017-10-31,30.94,Plus,0.688
TW-116053,2017-11-01,33.31,Premium,0.694
TW-116054,2017-10-31,36.79,Core,0.396
TW-116054,2017-11-01,28.78,Core,0.94
TW-116054,2017-11-01,28.43,Plus,0.215
TW-116054,2017-10-31,19.28,Core,0.741
TW-116055,2017-11-01,20.68,Premium,0.235
TW-116056,2017-11-01,29.81,Core,0.715
TW-116056,2017-10-31,26.13,Premium,0.577
TW-116057,2017-10-31,20.92,Premium,0.773
TW-116057,2017-11-01,38.03,AddOn,0.667
TW-116057,2017-11-01,38.15,AddOn,0.053
TW-116058,2017-11-07,31.21,Core,0.141
TW-116058,2017-11-20,51.84,Plus,0.801
TW-116058,2017-12-01,32.49,Premium,0.761
TW-116058,2017-11-08,27.84,Plus,0.317
TW-116058,2017-11-02,36.95,Plus,0.821
TW-116059,2017-11-01,32.97,Core,0.817
TW-116060,2017-11-01,21.83,Premium,0.666
TW-116061,2017-10-31,28.81,Core,0.542
TW-116061,2017-10-31,20.83,Premium,0.176
TW-116062,2017-11-14,33.27,AddOn,0.387
TW-116062,2017-11-21,52.34,Plus,0.585
TW-116062,2017-11-21,33.74,AddOn,0.159
TW-116063,2017-11-01,25.18,Plus,0.885
TW-116063,2017-11-01,28.01,Core,0.575
TW-116063,2017-11-01,23.52,AddOn,0.085
TW-116063,2017-10-31,35.39,Core,0.343
TW-116064,2017-11-01,19.49,Premium,0.125
TW-116065,2017-11-01,19.09,Core,0.372
TW-116066,2017-10-31,21.69,Core,0.775
TW-116066,2017-10-31,20.61,AddOn,0.962
TW-116067,2017-10-31,37.17,Premium,0.719
TW-116067,2017-10-31,41.81,Core,0.557
TW-116067,2017-10-30,28.89,AddOn,0.681
TW-116069,2017-11-11,24.96,Core,0.14
TW-116070,2017-11-22,31.71,Core,0.45
TW-116071,2017-10-31,28.67,Core,0.385
TW-116071,2017-11-01,32.1,Premium,0.517
TW-116071,2017-10-31,41.21,Plus,0.768
TW-116072,2017-11-15,32.94,Core,0.945
TW-116072,2017-10-31,28.77,Plus,0.999
TW-116072,2017-11-07,39.17,Plus,0.109
TW-116072,2017-11-01,21.12,Plus,0.118
TW-116072,2017-11-18,44.77,AddOn,0.569
TW-116073,2017-11-01,26.7,Premium,0.111
TW-116073,2017-10-31,21.99,Premium,0.131
TW-116073,2017-11-01,19.78,Plus,0.462
TW-116073,2017-11-01,39.33,Premium,0.624
TW-116073,2017-10-31,29.54,AddOn,0.856
TW-116074,2017-11-01,22.45,Core,0.311
TW-116074,2017-11-01,18.07,Core,0.398
TW-116074,2017-10-31,25.31,Plus,0.889
TW-116074,2017-11-01,24.0,AddOn,0.373
TW-116075,2017-11-01,21.0,AddOn,0.148
TW-116075,2017-11-01,32.45,Premium,0.806
TW-116075,2017-10-31,34.72,Premium,0.423
TW-116076,2016-11-13,28.03,AddOn,0.362
TW-116076,2016-11-16,39.82,Plus,0.583
TW-116076,2017-03-21,39.36,Premium,0.684
TW-116076,2017-07-26,34.31,Core,0.606
TW-116076,2017-03-17,42.96,Core,0.364
TW-116076,2017-03-05,45.99,Plus,0.178
TW-116077,2017-10-31,39.48,Plus,0.084
TW-116077,2017-11-01,22.32,AddOn,0.532
TW-116077,2017-11-01,18.72,Plus,0.92
TW-116078,2017-10-31,38.73,Core,0.873
TW-116078,2017-10-31,38.02,Premium,0.243
TW-116078,2017-11-01,32.74,AddOn,0.947
TW-116079,2017-11-01,23.47,Plus,0.181
TW-116079,2017-10-31,39.17,Premium,0.077
TW-116079,2017-10-31,38.12,Premium,0.121
TW-116080,2017-10-31,36.62,Plus,0.115
TW-116080,2017-11-01,40.15,Plus,0.912
TW-116080,2017-11-01,41.23,AddOn,0.54
TW-116080,2017-11-01,25.71,AddOn,0.146
TW-116081,2017-11-01,22.79,Premium,0.536
TW-116081,2017-11-01,26.89,Core,0.27
TW-116081,2017-10-31,38.97,Premium,0.104
TW-116081,2017-10-31,40.8,AddOn,0.375
TW-116082,2017-11-01,32.44,Plus,0.552
TW-116082,2017-10-31,23.81,AddOn,0.928
TW-116082,2017-11-01,43.88,Premium,0.58
TW-116083,2017-11-01,24.31,AddOn,0.122
TW-116083,2017-10-31,26.21,Premium,0.356
TW-116083,2017-10-31,32.5,Core,0.301
TW-116084,2017-10-31,18.39,AddOn,0.885
TW-116084,2017-10-31,24.98,Core,0.769
TW-116084,2017-11-01,24.79,AddOn,0.707
TW-116084,2017-11-01,29.94,Premium,0.083
TW-116085,2017-10-31,36.88,AddOn,0.941
TW-116086,2017-11-01,17.95,Core,0.479
TW-116087,2017-10-31,18.64,AddOn,0.324
TW-116087,2017-11-01,37.13,AddOn,0.639
TW-116087,2017-10-31,25.78,Plus,0.968
TW-116087,2017-11-01,29.0,Plus,0.575
TW-116088,2017-10-31,44.97,Premium,0.835
TW-116088,2017-10-31,56.94,Core,0.586
TW-116088,2017-11-01,41.26,Plus,0.846
TW-116088,2017-11-01,45.32,Premium,0.762
TW-116088,2017-11-01,49.13,Plus,0.248
TW-116091,2017-11-01,34.05,Plus,0.052
TW-116091,2017-11-01,34.59,AddOn,0.173
TW-116091,2017-11-01,37.24,AddOn,0.77
TW-116091,2017-10-31,40.64,Plus,0.443
TW-116092,2017-11-02,18.5,Premium,0.732
TW-116092,2017-11-02,31.82,Premium,0.819
TW-116092,2017-11-01,34.51,Plus,0.961
TW-116092,2017-11-01,35.11,Core,0.973
TW-116093,2017-10-31,36.25,AddOn,0.629
TW-116093,2017-11-01,31.26,Core,0.777
TW-116093,2017-11-01,38.9,Premium,0.154
TW-116093,2017-11-01,30.38,Plus,0.461
TW-116094,2017-10-31,20.91,Plus,0.51
TW-116094,2017-11-01,18.57,AddOn,0.5
TW-116094,2017-10-31,21.15,Premium,0.806
